player,hard_last_5_win_rate,hard_last_10_win_rate,hard_surface_last_10_win_rate,hard_days_since_last_match,hard_matches_last_14_days,hard_matches_last_3_days,hard_minutes_last_7_days,hard_sets_last_7_days,hard_retired_last_match,hard_retirements_last_90_days,hard_walkovers_last_90_days,hard_ace_rate,hard_double_fault_rate,hard_first_serve_points_won,hard_second_serve_points_won,hard_return_points_won,hard_break_points_saved,hard_break_points_converted,hard_last_10_ace_rate,hard_surface_last_10_ace_rate,hard_last_10_double_fault_rate,hard_surface_last_10_double_fault_rate,hard_last_10_first_serve_points_won,hard_surface_last_10_first_serve_points_won,hard_last_10_second_serve_points_won,hard_surface_last_10_second_serve_points_won,hard_last_10_return_points_won,hard_surface_last_10_return_points_won,hard_last_10_break_points_saved,hard_surface_last_10_break_points_saved,hard_last_10_break_points_converted,hard_surface_last_10_break_points_converted,clay_last_5_win_rate,clay_last_10_win_rate,clay_surface_last_10_win_rate,clay_days_since_last_match,clay_matches_last_14_days,clay_matches_last_3_days,clay_minutes_last_7_days,clay_sets_last_7_days,clay_retired_last_match,clay_retirements_last_90_days,clay_walkovers_last_90_days,clay_ace_rate,clay_double_fault_rate,clay_first_serve_points_won,clay_second_serve_points_won,clay_return_points_won,clay_break_points_saved,clay_break_points_converted,clay_last_10_ace_rate,clay_surface_last_10_ace_rate,clay_last_10_double_fault_rate,clay_surface_last_10_double_fault_rate,clay_last_10_first_serve_points_won,clay_surface_last_10_first_serve_points_won,clay_last_10_second_serve_points_won,clay_surface_last_10_second_serve_points_won,clay_last_10_return_points_won,clay_surface_last_10_return_points_won,clay_last_10_break_points_saved,clay_surface_last_10_break_points_saved,clay_last_10_break_points_converted,clay_surface_last_10_break_points_converted,grass_last_5_win_rate,grass_last_10_win_rate,grass_surface_last_10_win_rate,grass_days_since_last_match,grass_matches_last_14_days,grass_matches_last_3_days,grass_minutes_last_7_days,grass_sets_last_7_days,grass_retired_last_match,grass_retirements_last_90_days,grass_walkovers_last_90_days,grass_ace_rate,grass_double_fault_rate,grass_first_serve_points_won,grass_second_serve_points_won,grass_return_points_won,grass_break_points_saved,grass_break_points_converted,grass_last_10_ace_rate,grass_surface_last_10_ace_rate,grass_last_10_double_fault_rate,grass_surface_last_10_double_fault_rate,grass_last_10_first_serve_points_won,grass_surface_last_10_first_serve_points_won,grass_last_10_second_serve_points_won,grass_surface_last_10_second_serve_points_won,grass_last_10_return_points_won,grass_surface_last_10_return_points_won,grass_last_10_break_points_saved,grass_surface_last_10_break_points_saved,grass_last_10_break_points_converted,grass_surface_last_10_break_points_converted,carpet_last_5_win_rate,carpet_last_10_win_rate,carpet_surface_last_10_win_rate,carpet_days_since_last_match,carpet_matches_last_14_days,carpet_matches_last_3_days,carpet_minutes_last_7_days,carpet_sets_last_7_days,carpet_retired_last_match,carpet_retirements_last_90_days,carpet_walkovers_last_90_days,carpet_ace_rate,carpet_double_fault_rate,carpet_first_serve_points_won,carpet_second_serve_points_won,carpet_return_points_won,carpet_break_points_saved,carpet_break_points_converted,carpet_last_10_ace_rate,carpet_surface_last_10_ace_rate,carpet_last_10_double_fault_rate,carpet_surface_last_10_double_fault_rate,carpet_last_10_first_serve_points_won,carpet_surface_last_10_first_serve_points_won,carpet_last_10_second_serve_points_won,carpet_surface_last_10_second_serve_points_won,carpet_last_10_return_points_won,carpet_surface_last_10_return_points_won,carpet_last_10_break_points_saved,carpet_surface_last_10_break_points_saved,carpet_last_10_break_points_converted,carpet_surface_last_10_break_points_converted
Ivo Klec,0.0,0.0,0.0,4854,0,0,0.0,0,0,0,0,0.008,0.04,0.7681159420289855,0.25,0.24271844660194175,0.5625,0.5,0.010638297872340425,0.02127659574468085,0.0447354064375341,0.06382978723404255,0.7797619047619048,0.8095238095238095,0.24358974358974358,0.15384615384615385,0.23948412698412697,0.225,0.5317460317460317,0.2857142857142857,0.5,0.5,0.0,0.0,0.0,4854,0,0,0.0,0,0,0,0,0.008,0.04,0.7681159420289855,0.25,0.24271844660194175,0.5625,0.5,0.010638297872340425,0.0,0.0447354064375341,0.02564102564102564,0.7797619047619048,0.75,0.24358974358974358,0.3333333333333333,0.23948412698412697,0.25396825396825395,0.5317460317460317,0.7777777777777778,0.5,0.5,0.0,0.0,0.0,4854,0,0,0.0,0,0,0,0,0.008,0.04,0.7681159420289855,0.25,0.24271844660194175,0.5625,0.5,0.010638297872340425,0.0,0.0447354064375341,0.0,0.7797619047619048,0.0,0.24358974358974358,0.0,0.23948412698412697,0.0,0.5317460317460317,0.0,0.5,0.0,0.0,0.0,0.0,4854,0,0,0.0,0,0,0,0,0.008,0.04,0.7681159420289855,0.25,0.24271844660194175,0.5625,0.5,0.010638297872340425,0.0,0.0447354064375341,0.0,0.7797619047619048,0.0,0.24358974358974358,0.0,0.23948412698412697,0.0,0.5317460317460317,0.0,0.5,0.0
Ivo Minar,0.6,0.6,0.0,4969,0,0,0.0,0,0,0,0,0.10559006211180125,0.012422360248447204,0.7102803738317757,0.5370370370370371,0.39344262295081966,0.4444444444444444,0.3333333333333333,0.0428842504743833,0.0,0.005091714104996837,0.0,0.28233638282899365,0.0,0.21864661654135337,0.0,0.1582114600815152,0.0,0.13333333333333333,0.0,0.1422222222222222,0.0,0.6,0.6,0.6,4969,0,0,0.0,0,0,0,0,0.10559006211180125,0.012422360248447204,0.7102803738317757,0.5370370370370371,0.39344262295081966,0.4444444444444444,0.3333333333333333,0.0428842504743833,0.0428842504743833,0.005091714104996837,0.005091714104996837,0.28233638282899365,0.28233638282899365,0.21864661654135337,0.21864661654135337,0.1582114600815152,0.1582114600815152,0.13333333333333333,0.13333333333333333,0.1422222222222222,0.1422222222222222,0.6,0.6,0.0,4969,0,0,0.0,0,0,0,0,0.10559006211180125,0.012422360248447204,0.7102803738317757,0.5370370370370371,0.39344262295081966,0.4444444444444444,0.3333333333333333,0.0428842504743833,0.0,0.005091714104996837,0.0,0.28233638282899365,0.0,0.21864661654135337,0.0,0.1582114600815152,0.0,0.13333333333333333,0.0,0.1422222222222222,0.0,0.6,0.6,0.0,4969,0,0,0.0,0,0,0,0,0.10559006211180125,0.012422360248447204,0.7102803738317757,0.5370370370370371,0.39344262295081966,0.4444444444444444,0.3333333333333333,0.0428842504743833,0.0,0.005091714104996837,0.0,0.28233638282899365,0.0,0.21864661654135337,0.0,0.1582114600815152,0.0,0.13333333333333333,0.0,0.1422222222222222,0.0
Izak Van Der Merwe,0.4,0.4,0.4,4969,0,0,0.0,0,0,0,0,0.08578745198463508,0.06530089628681178,0.7488372093023256,0.5299145299145299,0.33852140077821014,0.6428571428571429,0.2786885245901639,0.04028852910835893,0.033485957553668746,0.022509968347926172,0.033617881212713537,0.3710704504893367,0.3340915210205077,0.2724913600891862,0.23214935160624814,0.14987300352660166,0.16035287978632867,0.29523809523809524,0.28113553113553114,0.09555555555555555,0.10929487179487181,0.4,0.4,0.0,4969,0,0,0.0,0,0,0,0,0.08578745198463508,0.06530089628681178,0.7488372093023256,0.5299145299145299,0.33852140077821014,0.6428571428571429,0.2786885245901639,0.04028852910835893,0.0,0.022509968347926172,0.0,0.3710704504893367,0.0,0.2724913600891862,0.0,0.14987300352660166,0.0,0.29523809523809524,0.0,0.09555555555555555,0.0,0.4,0.4,0.6666666666666666,4969,0,0,0.0,0,0,0,0,0.08578745198463508,0.06530089628681178,0.7488372093023256,0.5299145299145299,0.33852140077821014,0.6428571428571429,0.2786885245901639,0.04028852910835893,0.11057202755315963,0.022509968347926172,0.04961565338923829,0.3710704504893367,0.8533326894908816,0.2724913600891862,0.6024712002972873,0.14987300352660166,0.30541395586171705,0.29523809523809524,0.7222222222222222,0.09555555555555555,0.2074074074074074,0.4,0.4,0.0,4969,0,0,0.0,0,0,0,0,0.08578745198463508,0.06530089628681178,0.7488372093023256,0.5299145299145299,0.33852140077821014,0.6428571428571429,0.2786885245901639,0.04028852910835893,0.0,0.022509968347926172,0.0,0.3710704504893367,0.0,0.2724913600891862,0.0,0.14987300352660166,0.0,0.29523809523809524,0.0,0.09555555555555555,0.0
J J Wolf,0.2,0.2,0.1,633,0,0,0.0,0,0,0,0,0.09173441734417344,0.04241192411924119,0.7236039418113561,0.49871712636305326,0.3541095890410959,0.5976154992548435,0.39558573853989815,0.0702885931802188,0.08303659767001917,0.05236245393211793,0.057702382746138606,0.6358219281864793,0.6845933020959477,0.44942269752877406,0.4319712945537909,0.31929424005374507,0.2930752228125485,0.49201298701298707,0.47928571428571426,0.17346320346320346,0.32727272727272727,0.2,0.2,0.4,633,0,0,0.0,0,0,0,0,0.09173441734417344,0.04241192411924119,0.7236039418113561,0.49871712636305326,0.3541095890410959,0.5976154992548435,0.39558573853989815,0.0702885931802188,0.05992752708771015,0.05236245393211793,0.03475581103437246,0.6358219281864793,0.6987358997281881,0.44942269752877406,0.5188841367110478,0.31929424005374507,0.3473377322835779,0.49201298701298707,0.5402272727272728,0.17346320346320346,0.5190476190476191,0.2,0.2,0.5,633,0,0,0.0,0,0,0,0,0.09173441734417344,0.04241192411924119,0.7236039418113561,0.49871712636305326,0.3541095890410959,0.5976154992548435,0.39558573853989815,0.0702885931802188,0.09512778130145368,0.05236245393211793,0.04340005894148776,0.6358219281864793,0.7409388047274046,0.44942269752877406,0.5828936640966716,0.31929424005374507,0.34013328034677587,0.49201298701298707,0.7546296296296297,0.17346320346320346,0.48115079365079366,0.2,0.2,0.0,633,0,0,0.0,0,0,0,0,0.09173441734417344,0.04241192411924119,0.7236039418113561,0.49871712636305326,0.3541095890410959,0.5976154992548435,0.39558573853989815,0.0702885931802188,0.0,0.05236245393211793,0.0,0.6358219281864793,0.0,0.44942269752877406,0.0,0.31929424005374507,0.0,0.49201298701298707,0.0,0.17346320346320346,0.0
Jaak Poldma,0.6,0.42857142857142855,0.5,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.42857142857142855,0.0,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.42857142857142855,0.0,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.42857142857142855,0.0,5130,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaan Kononov,0.0,0.0,0.0,4829,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabor Al Mutawa,0.0,0.0,0.0,3034,0,0,0.0,0,0,0,0,0.00641025641025641,0.08974358974358974,0.4270833333333333,0.2,0.23972602739726026,0.35294117647058826,0.0,0.006578947368421052,0.006578947368421052,0.09316317166062497,0.09316317166062497,0.40375639386189255,0.40375639386189255,0.2125,0.2125,0.22214665364734068,0.22214665364734068,0.34057539682539684,0.34057539682539684,0.0,0.0,0.0,0.0,0.0,3034,0,0,0.0,0,0,0,0,0.00641025641025641,0.08974358974358974,0.4270833333333333,0.2,0.23972602739726026,0.35294117647058826,0.0,0.006578947368421052,0.0,0.09316317166062497,0.0,0.40375639386189255,0.0,0.2125,0.0,0.22214665364734068,0.0,0.34057539682539684,0.0,0.0,0.0,0.0,0.0,0.0,3034,0,0,0.0,0,0,0,0,0.00641025641025641,0.08974358974358974,0.4270833333333333,0.2,0.23972602739726026,0.35294117647058826,0.0,0.006578947368421052,0.0,0.09316317166062497,0.0,0.40375639386189255,0.0,0.2125,0.0,0.22214665364734068,0.0,0.34057539682539684,0.0,0.0,0.0,0.0,0.0,0.0,3034,0,0,0.0,0,0,0,0,0.00641025641025641,0.08974358974358974,0.4270833333333333,0.2,0.23972602739726026,0.35294117647058826,0.0,0.006578947368421052,0.0,0.09316317166062497,0.0,0.40375639386189255,0.0,0.2125,0.0,0.22214665364734068,0.0,0.34057539682539684,0.0,0.0,0.0
Jack Cheng,0.0,0.0,0.0,586,0,0,0.0,0,0,0,0,0.0,0.05660377358490566,0.52,0.39285714285714285,0.2857142857142857,0.5,0.0,0.0,0.0,0.05660377358490566,0.05660377358490566,0.52,0.52,0.39285714285714285,0.39285714285714285,0.2857142857142857,0.2857142857142857,0.5,0.5,0.0,0.0,0.0,0.0,0.0,586,0,0,0.0,0,0,0,0,0.0,0.05660377358490566,0.52,0.39285714285714285,0.2857142857142857,0.5,0.0,0.0,0.0,0.05660377358490566,0.0,0.52,0.0,0.39285714285714285,0.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,586,0,0,0.0,0,0,0,0,0.0,0.05660377358490566,0.52,0.39285714285714285,0.2857142857142857,0.5,0.0,0.0,0.0,0.05660377358490566,0.0,0.52,0.0,0.39285714285714285,0.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,586,0,0,0.0,0,0,0,0,0.0,0.05660377358490566,0.52,0.39285714285714285,0.2857142857142857,0.5,0.0,0.0,0.0,0.05660377358490566,0.0,0.52,0.0,0.39285714285714285,0.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.0
Jack Draper,0.4,0.6,0.6,10,1,0,0.0,0,1,1,0,0.10905702571748044,0.0378680581438688,0.7670321547369718,0.5166100415251038,0.37594900444062457,0.6508438818565401,0.4142292490118577,0.09321212108105703,0.10190777325497007,0.03575133172057519,0.0292295925901404,0.7002560408001585,0.7069227074668251,0.46679841405412026,0.4835597776904839,0.2973692830134583,0.2902264258706011,0.45904761904761904,0.5312698412698412,0.2781168831168831,0.25311688311688313,0.4,0.6,0.6,10,1,0,0.0,0,1,1,0,0.10905702571748044,0.0378680581438688,0.7670321547369718,0.5166100415251038,0.37594900444062457,0.6508438818565401,0.4142292490118577,0.09321212108105703,0.07031419066503262,0.03575133172057519,0.041924396036971956,0.7002560408001585,0.734826967487454,0.46679841405412026,0.5176871811940811,0.2973692830134583,0.4044803065080528,0.45904761904761904,0.5549999999999999,0.2781168831168831,0.4190401265401265,0.4,0.6,0.6,10,1,0,0.0,0,1,1,0,0.10905702571748044,0.0378680581438688,0.7670321547369718,0.5166100415251038,0.37594900444062457,0.6508438818565401,0.4142292490118577,0.09321212108105703,0.1489547859694952,0.03575133172057519,0.0405409219786168,0.7002560408001585,0.8217758864751545,0.46679841405412026,0.5152999846094637,0.2973692830134583,0.3639468832085698,0.45904761904761904,0.47212121212121205,0.2781168831168831,0.39641456582633056,0.4,0.6,0.0,10,1,0,0.0,0,1,1,0,0.10905702571748044,0.0378680581438688,0.7670321547369718,0.5166100415251038,0.37594900444062457,0.6508438818565401,0.4142292490118577,0.09321212108105703,0.0,0.03575133172057519,0.0,0.7002560408001585,0.0,0.46679841405412026,0.0,0.2973692830134583,0.0,0.45904761904761904,0.0,0.2781168831168831,0.0
Jack Loutit,0.75,0.75,0.75,222,0,0,0.0,0,0,0,0,0.0,0.04,0.8,0.5333333333333333,0.3064516129032258,1.0,0.3333333333333333,0.0,0.0,0.01,0.01,0.2,0.2,0.13333333333333333,0.13333333333333333,0.07661290322580645,0.07661290322580645,0.25,0.25,0.08333333333333333,0.08333333333333333,0.75,0.75,0.0,222,0,0,0.0,0,0,0,0,0.0,0.04,0.8,0.5333333333333333,0.3064516129032258,1.0,0.3333333333333333,0.0,0.0,0.01,0.0,0.2,0.0,0.13333333333333333,0.0,0.07661290322580645,0.0,0.25,0.0,0.08333333333333333,0.0,0.75,0.75,0.0,222,0,0,0.0,0,0,0,0,0.0,0.04,0.8,0.5333333333333333,0.3064516129032258,1.0,0.3333333333333333,0.0,0.0,0.01,0.0,0.2,0.0,0.13333333333333333,0.0,0.07661290322580645,0.0,0.25,0.0,0.08333333333333333,0.0,0.75,0.75,0.0,222,0,0,0.0,0,0,0,0,0.0,0.04,0.8,0.5333333333333333,0.3064516129032258,1.0,0.3333333333333333,0.0,0.0,0.01,0.0,0.2,0.0,0.13333333333333333,0.0,0.07661290322580645,0.0,0.25,0.0,0.08333333333333333,0.0
Jack Mingjie Lin,0.0,0.0,0.0,2628,0,0,0.0,0,0,0,0,0.0,0.03333333333333333,0.5555555555555556,0.375,0.28846153846153844,0.5555555555555556,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.5555555555555556,0.5555555555555556,0.375,0.375,0.28846153846153844,0.28846153846153844,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,2628,0,0,0.0,0,0,0,0,0.0,0.03333333333333333,0.5555555555555556,0.375,0.28846153846153844,0.5555555555555556,0.0,0.0,0.0,0.03333333333333333,0.0,0.5555555555555556,0.0,0.375,0.0,0.28846153846153844,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2628,0,0,0.0,0,0,0,0,0.0,0.03333333333333333,0.5555555555555556,0.375,0.28846153846153844,0.5555555555555556,0.0,0.0,0.0,0.03333333333333333,0.0,0.5555555555555556,0.0,0.375,0.0,0.28846153846153844,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2628,0,0,0.0,0,0,0,0,0.0,0.03333333333333333,0.5555555555555556,0.375,0.28846153846153844,0.5555555555555556,0.0,0.0,0.0,0.03333333333333333,0.0,0.5555555555555556,0.0,0.375,0.0,0.28846153846153844,0.0,0.5555555555555556,0.0,0.0,0.0
Jack Pinnington Jones,0.4,0.42857142857142855,0.6666666666666666,24,0,0,0.0,0,0,0,0,0.08828828828828829,0.07027027027027027,0.7247191011235955,0.4371859296482412,0.32061068702290074,0.574468085106383,0.34375,0.10143300917866642,0.15457825598478955,0.06723873860897454,0.0583895082533921,0.7167167583879429,0.7775573192239859,0.45001678697330866,0.515079365079365,0.3272490800815624,0.3406781854656054,0.48502093144950287,0.45714285714285713,0.24844322344322345,0.26666666666666666,0.4,0.42857142857142855,0.0,24,0,0,0.0,0,0,0,0,0.08828828828828829,0.07027027027027027,0.7247191011235955,0.4371859296482412,0.32061068702290074,0.574468085106383,0.34375,0.10143300917866642,0.07142857142857142,0.06723873860897454,0.07142857142857142,0.7167167583879429,0.6,0.45001678697330866,0.3333333333333333,0.3272490800815624,0.25,0.48502093144950287,0.2,0.24844322344322345,0.0,0.4,0.42857142857142855,0.3333333333333333,24,0,0,0.0,0,0,0,0,0.08828828828828829,0.07027027027027027,0.7247191011235955,0.4371859296482412,0.32061068702290074,0.574468085106383,0.34375,0.10143300917866642,0.058289241622574955,0.06723873860897454,0.07469135802469136,0.7167167583879429,0.6947817836812145,0.45001678697330866,0.4238486934139108,0.3272490800815624,0.3395696680580402,0.48502093144950287,0.6079059829059829,0.24844322344322345,0.31303418803418803,0.4,0.42857142857142855,0.0,24,0,0,0.0,0,0,0,0,0.08828828828828829,0.07027027027027027,0.7247191011235955,0.4371859296482412,0.32061068702290074,0.574468085106383,0.34375,0.10143300917866642,0.0,0.06723873860897454,0.0,0.7167167583879429,0.0,0.45001678697330866,0.0,0.3272490800815624,0.0,0.48502093144950287,0.0,0.24844322344322345,0.0
Jack Sock,0.2,0.3,0.3,1116,0,0,0.0,0,0,0,0,0.08257699747061449,0.05300550513316471,0.7367154347963772,0.5234790446146913,0.3519536361936811,0.6259727626459144,0.3906175203446625,0.069608146373759,0.06789097465658729,0.061746234692084345,0.05821088115673081,0.6475096672415452,0.6233161188544484,0.41217051603650773,0.3776467065126982,0.31932173111551665,0.31881325653924547,0.5402597402597402,0.5302597402597403,0.27214285714285713,0.30547619047619046,0.2,0.3,0.2,1116,0,0,0.0,0,0,0,0,0.08257699747061449,0.05300550513316471,0.7367154347963772,0.5234790446146913,0.3519536361936811,0.6259727626459144,0.3906175203446625,0.069608146373759,0.05408109787332287,0.061746234692084345,0.04600753651772733,0.6475096672415452,0.7071528785318354,0.41217051603650773,0.4947281968704254,0.31932173111551665,0.33202344982018994,0.5402597402597402,0.5716028708133971,0.27214285714285713,0.30357142857142855,0.2,0.3,0.5,1116,0,0,0.0,0,0,0,0,0.08257699747061449,0.05300550513316471,0.7367154347963772,0.5234790446146913,0.3519536361936811,0.6259727626459144,0.3906175203446625,0.069608146373759,0.07472907547911269,0.061746234692084345,0.03991272680231502,0.6475096672415452,0.7313411603354891,0.41217051603650773,0.5006871197509246,0.31932173111551665,0.36982125074395605,0.5402597402597402,0.45460317460317456,0.27214285714285713,0.38991425241425237,0.2,0.3,0.0,1116,0,0,0.0,0,0,0,0,0.08257699747061449,0.05300550513316471,0.7367154347963772,0.5234790446146913,0.3519536361936811,0.6259727626459144,0.3906175203446625,0.069608146373759,0.0,0.061746234692084345,0.0,0.6475096672415452,0.0,0.41217051603650773,0.0,0.31932173111551665,0.0,0.5402597402597402,0.0,0.27214285714285713,0.0
Jacob Coenraad De Klerk,0.0,0.0,0.0,4563,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Fearnley,0.4,0.2,0.2,36,0,0,0.0,0,1,1,0,0.07020597621119815,0.07658833768494343,0.7047709022201228,0.47218045112781953,0.35779011984799763,0.5737179487179487,0.40875912408759124,0.040589088001011096,0.040589088001011096,0.08998251685262146,0.08998251685262146,0.595390322695318,0.595390322695318,0.3376492218669941,0.3376492218669941,0.2664605786380824,0.2664605786380824,0.463015873015873,0.463015873015873,0.32404761904761903,0.32404761904761903,0.4,0.2,0.6,36,0,0,0.0,0,1,1,0,0.07020597621119815,0.07658833768494343,0.7047709022201228,0.47218045112781953,0.35779011984799763,0.5737179487179487,0.40875912408759124,0.040589088001011096,0.07253706243701856,0.08998251685262146,0.06503370927957736,0.595390322695318,0.7438618278682673,0.3376492218669941,0.46430435136781556,0.2664605786380824,0.4095389879488168,0.463015873015873,0.5097619047619047,0.32404761904761903,0.44695887445887444,0.4,0.2,0.4,36,0,0,0.0,0,1,1,0,0.07020597621119815,0.07658833768494343,0.7047709022201228,0.47218045112781953,0.35779011984799763,0.5737179487179487,0.40875912408759124,0.040589088001011096,0.06434573202037246,0.08998251685262146,0.08319009272580176,0.595390322695318,0.7230561653829245,0.3376492218669941,0.4953095958783565,0.2664605786380824,0.33161987079981137,0.463015873015873,0.44502886002886005,0.32404761904761903,0.4619191919191919,0.4,0.2,0.0,36,0,0,0.0,0,1,1,0,0.07020597621119815,0.07658833768494343,0.7047709022201228,0.47218045112781953,0.35779011984799763,0.5737179487179487,0.40875912408759124,0.040589088001011096,0.0,0.08998251685262146,0.0,0.595390322695318,0.0,0.3376492218669941,0.0,0.2664605786380824,0.0,0.463015873015873,0.0,0.32404761904761903,0.0
Jacob Rasolondrazana,0.0,0.0,0.0,3933,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacopo Berrettini,0.5,0.5,0.5,1151,0,0,0.0,0,0,0,0,0.02702702702702703,0.07207207207207207,0.6567164179104478,0.36363636363636365,0.34959349593495936,0.36363636363636365,0.3333333333333333,0.02027027027027027,0.02027027027027027,0.07432432432432433,0.07432432432432433,0.5855263157894737,0.5855263157894737,0.3504273504273504,0.3504273504273504,0.3437849944008958,0.3437849944008958,0.3833333333333333,0.3833333333333333,0.2,0.2,0.5,0.5,0.0,1151,0,0,0.0,0,0,0,0,0.02702702702702703,0.07207207207207207,0.6567164179104478,0.36363636363636365,0.34959349593495936,0.36363636363636365,0.3333333333333333,0.02027027027027027,0.0,0.07432432432432433,0.0,0.5855263157894737,0.0,0.3504273504273504,0.0,0.3437849944008958,0.0,0.3833333333333333,0.0,0.2,0.0,0.5,0.5,0.0,1151,0,0,0.0,0,0,0,0,0.02702702702702703,0.07207207207207207,0.6567164179104478,0.36363636363636365,0.34959349593495936,0.36363636363636365,0.3333333333333333,0.02027027027027027,0.0,0.07432432432432433,0.0,0.5855263157894737,0.0,0.3504273504273504,0.0,0.3437849944008958,0.0,0.3833333333333333,0.0,0.2,0.0,0.5,0.5,0.0,1151,0,0,0.0,0,0,0,0,0.02702702702702703,0.07207207207207207,0.6567164179104478,0.36363636363636365,0.34959349593495936,0.36363636363636365,0.3333333333333333,0.02027027027027027,0.0,0.07432432432432433,0.0,0.5855263157894737,0.0,0.3504273504273504,0.0,0.3437849944008958,0.0,0.3833333333333333,0.0,0.2,0.0
Jad Ballout,0.0,0.0,0.0,3001,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
